id,name,city,state,google_place_id,review_count,review_mine_status,touchless_mentions
4d55cb5b-3bb5-4ebc-b028-a563a9328cfa,"Zak's Express Car Wash",Neosho,MO,ChIJZRjLl271yIcRscmW2APfT58,122,touchless_found,0
f9262b5a-255e-4fa7-a6c7-f91c2e10b572,"Carwash LLC",Tallahassee,FL,ChIJSzwufq2K7IgRPggB4-ZRoT4,122,touchless_found,0
1d444a2c-fc80-4262-b8e0-523ac88359e8,"Kwik Trip",ONALASKA,WI,ChIJfTA5UjBT-YcRodS-8TdFO64,121,scanned_clean,0
0100b6f5-b7f5-4f56-b93d-960a21ac1a30,"Denny's Touchless Auto Wash",Erie,PA,ChIJb-h9Ft1_LYgRBB9zvg3a4yM,120,scanned_clean,0
0ea0f571-0e8a-45f6-8ba7-b5e1f6c69658,"Firehouse Self-Service Touchless Car Wash",Browns Mills,NJ,ChIJQYRWuGdqwYkR6TsfeRGFGw4,120,touchless_found,0
2367d4dc-8c39-4624-97ce-698eb6e8de04,"Super Wash",Gaylord,MI,ChIJ1wWkK8lINU0R5Stkbvv46TM,120,scanned_clean,0
37deb788-0635-467f-ab66-f81673e30bc6,"Splash Car Wash",Gray,ME,ChIJYcjRffVhskwRHIUqdFx1M4g,120,touchless_found,0
7c283dff-d8bd-439c-8831-932c3bc9756f,"Kwik Trip",MADISON,WI,ChIJW6grK0itB4gRkGsjYCr3Md4,120,scanned_clean,0
d4236a5e-1cb4-4d23-aaa6-af8197d91016,"Shell",Evanston,IL,ChIJt29LrdrPD4gRGcPAbuuZ9aQ,120,touchless_found,0
db8c4f69-5242-4458-bef8-5cbc7cc57ad3,"Super Wash",Elkhorn,WI,ChIJXSsiOBLyBYgRcPY0gDJqZic,120,scanned_clean,0
f4c3cb75-866c-4016-8eff-02338b1bb13f,"Sheetz",Perry,OH,ChIJ0z1GQW69MYgRNiiUTu_tA7g,120,touchless_found,0
30c82c23-9c7b-4c3a-a1a6-df4c5d37ed25,"Cornersburg Auto Spa",Youngstown,OH,ChIJGfo5oU37M4gRMOUdf9dUXvA,119,touchless_found,0
7a665573-ebbc-4a3e-88dc-4c39d826c293,"Precision Wash",Rome,NY,ChIJF4pZjTkS2YkRpIcqp9DZGso,119,touchless_found,0
a8dcc0aa-1835-4c39-8868-baaf18772cc5,"Dirty Dog Car Wash",New Philadelphia,OH,ChIJH61iPU77NogRq_165iylpLw,119,touchless_found,0
2947fce0-2e2f-4e9c-832e-2643bb88aa80,"Phillips 66",Olathe,KS,ChIJQWrJuuC9wIcRirsloBTrgF4,118,touchless_found,0
9fcafa23-04b9-41c5-8f58-fc427902edde,"Kwik Trip",ROCHESTER,MN,ChIJX8X8b15e94cRNSOwX-aaIDY,118,scanned_clean,0
a76e1c03-9981-4e82-9da9-a6275a49432e,"Sheetz",Harrisburg,PA,ChIJk58HLSG_yIkReUaKFcKex9M,118,scanned_clean,0
a80ba861-1506-4a2a-9f9b-ea8e1509bd41,"Kwik Trip",SIOUX FALLS,SD,ChIJa2VnYyu3jocRwDR0vHv5JPE,118,scanned_clean,0
d3eeaee3-cdd0-4505-82d5-3cc390623dd2,"Kwik Trip",DE WITT,IA,ChIJVYv6EpFT4ocRzZftB6GWMFY,118,scanned_clean,0
157f8aad-2b61-4ffe-94cb-c50b7c578a3f,"Cal's Car Wash",Hermitage,PA,ChIJDd34vZm_M4gRahsGNT1PoNQ,117,mined,0
2683fb65-ddd1-46e6-bd2c-0916a214dcd7,"Holiday Stationstores",St Paul,MN,ChIJsSOdDK0qs1IRkivi-wNd16Y,117,touchless_found,0
7d5c1085-96ca-4dd7-ae26-0fdce2953c57,"Kwik Trip",WATERLOO,IA,ChIJdZiE6qtT5YcRGGPzf1hJIV0,117,scanned_clean,0
15f7264a-426d-481d-be15-232324026a66,"Kwik Trip",HORTONVILLE,WI,ChIJaxGwGIvNA4gRrNU5Cg1dueM,116,scanned_clean,0
2c3ab315-48b0-41a5-aff8-87368090827c,"Kwik Trip",MEDFORD,WI,ChIJZVI5jmTIqlIRmPRpnC04qwg,116,scanned_clean,0
520443ed-1bbe-4ec9-a3b3-41fb99d04397,"Kwik Trip",OCONOMOWOC,WI,ChIJaba005-1BYgRdtZwa9ye-AA,116,scanned_clean,0
59c56170-a831-4f5e-b6f1-0cb168046fd2,"Race City Water Works",Mooresville,NC,ChIJ-TfBrGRTUYgR9wah1LrfMj0,116,mined,0
7080b342-6181-4024-8593-7efbb68c5263,"Kwik Trip",Rochester,MN,ChIJSad4vxxA94cR59_315Qts_U,116,scanned_clean,0
77845400-c861-49d8-9b86-d2c40518f592,"A Whale of a Wash",Fargo,ND,ChIJ1f53uIzLyFIRIUAnZaA71N8,116,touchless_found,0
98ee05fe-329a-40fd-abed-1596c97a4596,"Holiday Stationstores",Minneapolis,MN,ChIJ0ZTT5KQts1IR_DQBDrWrUqA,116,scanned_clean,0
a066646f-862a-4c72-bb75-0deb0ed37eeb,"Hurricane Touchless Car Wash",Oneonta,NY,ChIJDeac8JGL24kRZzzuUOiHJHA,116,scanned_clean,0
d61cb787-a292-42af-82f3-888ddec4864c,"Montello Car Wash open 24 7",Montello,WI,ChIJmY18i6wsAYgRWcEk6RdN6gY,116,touchless_found,0
e623f3ae-cfe5-49a7-af79-d68b21442260,"27th Ave Car Wash",Phoenix,AZ,ChIJP5Fw1BMTK4cRNAq7-x765Vg,116,touchless_found,0
810fae8c-a795-443a-af81-73c4aa421f83,"Holiday Stationstores",White Bear Lake,MN,ChIJ_5pZ1i3RslIRwkQ179skiVw,115,scanned_clean,0
a91cd542-f960-4152-8819-0ba91c59b83a,"16th Street Car Wash",Lebanon,PA,ChIJgzil-L0CxokRQxurTosbCRE,115,touchless_found,0
adc392c1-f354-45c4-ab3e-c6ac16812c00,"Kwik Trip",MUSKEGO,WI,ChIJP7B3lmkKBYgRjTuwgaQuYc0,115,scanned_clean,0
814d3436-20a7-4bcc-8873-20e4859444d3,"Super Wash",New Castle,IN,ChIJTWCL4RAzFYgRfI5jqq1_F-U,114,touchless_found,0
87d84098-c81b-4e4c-948a-df9735fea3ed,"Supa Suds Car Wash",Macon,GA,ChIJiY9vXbv-84gRzSHSNnW1Xz4,114,touchless_found,0
8b29c015-b1d4-42ac-9789-f752eae890f2,"Touch N Go Carwash",Des Moines,IA,ChIJb5eX_mCi7ocREgPKJhU_n0A,114,touchless_found,0
9571ca51-2cee-4a23-8e16-a4ce993bafc1,"Kwik Trip",APPLE VALLEY,MN,ChIJsUrx9tcw9ocRj3At4jtqMD0,114,touchless_found,0
49033849-cc86-4ba3-bcc9-018b394a0556,"Kwik Trip",Eau Claire,WI,ChIJvz2qheW7-IcR9Tcn3sCe22U,113,touchless_found,0
5ffe5a57-fd3f-42f7-adc7-183bde712193,"Kwik Trip",LE MARS,IA,ChIJT7-2LMHFjYcRYUj1Id06hX8,113,scanned_clean,0
4bd997c8-ed12-460c-b145-4db02df597a4,"Holiday Stationstores",St Paul,MN,ChIJKdET0HIq9ocRgO4c5ok-qdI,112,touchless_found,0
5a50aa0e-a011-4f1b-bbd5-5fbdb0e0f408,"Kwik Trip",Fitchburg,WI,ChIJt-uGSgGyB4gRDdB_oEqyx3E,112,scanned_clean,0
eae9f7da-2ac7-4751-8fb1-f8db277a518e,"Kwik Trip",New Berlin,MI,ChIJK6hGXcIIBYgRMhg_XUYa8F4,112,scanned_clean,0
3e210452-fbf3-46dc-aee4-9179b5042ad2,"Squeaky Clean Car Care",Canton,OH,ChIJdVualSzQNogRU85wE1r886U,111,touchless_found,0
4feb4c07-b753-4f5e-a357-cbc0d2b05314,"bp",Creve Coeur,MO,ChIJ5aFx-Swz34cRwEgVMzXShrY,111,touchless_found,0
5e2d9b0c-60fd-4c49-873e-7aac91a3d238,"Super Wash",Bowling Green,OH,ChIJLX4GZKcLPIgRuR_bTfFyaCg,111,touchless_found,0
2006040c-e917-401c-b01d-fec5586888da,"Husky Car Wash & Automotive Detailing",Owatonna,MN,ChIJT86HLmTm9ocRw2A4K1odRQs,110,touchless_found,0
26582bc8-91a0-4566-ad01-bf7c2c9a5623,"Kwik Trip",SIBLEY,IA,ChIJw0JbY_6LjIcRExCEWDuNsMw,110,scanned_clean,0
5f027e79-2be7-4db2-a25b-e0858ab06fd5,"Kwik Trip",Pleasant Prairie,MI,ChIJSblZ7keLD4gRaqZFF68rt9M,110,scanned_clean,0
7b8da220-76d6-456c-a4b0-3e5bf7b370df,"Sheetz",Sarver,PA,ChIJA4ZZ94qiNIgR64h21zs9SU8,110,scanned_clean,0
f36d116b-cb3c-4f7f-b35e-d6e7bc93c905,"Kwik Trip",WAUNAKEE,WI,ChIJI51KQZxWBogRCyVMuQIeBRA,110,scanned_clean,0
1cce6913-3749-47f7-98f6-02d22da78d6f,"Kwik Trip",PAYNESVILLE,MN,ChIJfxiIVsMNtVIRhTs78euMbYw,109,scanned_clean,0
5b74e335-94da-4ae5-b201-43eaeaa12c3b,"Wash N Go",Springfield,MA,ChIJA403Pbzn5okR5MWPXP6k9_g,109,touchless_found,0
910c7ac9-037a-4744-b821-263cf9df0e86,"@ The Car Wash, Self-serve, In-bay automatic, and car wash",Fredericksburg,VA,ChIJo2yG3X7BtokRzVQINYNcFBg,109,touchless_found,0
f590420f-43e7-49c2-afe6-172ac50785c3,"Kelley's Market",Rockford,IL,ChIJye2DIrfqCIgRMqdAauIQ9RQ,109,scanned_clean,0
ff6be229-ffb7-423e-9a66-18171121214a,"Super Wash",Beloit,WI,ChIJWSzCUlGnCIgRmltZ5iTs0Bg,109,scanned_clean,0
24074144-25e8-41ec-8a19-84131ba64619,"Kwik Trip",JANESVILLE,WI,ChIJuySBlr8QBogRGYUBPCuhaVg,108,scanned_clean,0
2e751de7-5d28-4896-aeb7-c818da054394,"Sheetz",Carmichaels,PA,ChIJPbEM59pyNYgRZbOU7LncLnc,108,scanned_clean,0
5a2a8693-ab55-43ec-8081-03b19e4c2386,"Holiday Stationstores",Minneapolis,MN,ChIJR2a_Jmcys1IRw5QU9NcuBLE,108,scanned_clean,0
8da272f5-9c04-4c9f-a3c6-f94bb8b6cad9,"Kwik Trip",DULUTH,MN,ChIJn7FhMTazr1IRch8v1qCMAFM,108,scanned_clean,0
2612cddd-52d0-4347-ba7e-5edd174b6dec,"Super Wash Car wash",Angola,IN,ChIJuS2TICMmFogRjIm8QRpV46c,107,scanned_clean,0
2fff5b7c-b7d9-4e8a-be9e-86dc2bfcca8e,"Holiday Stationstores",New Ulm,MN,ChIJ-xYdUBgC9YcRaEJb1ah8z1M,107,scanned_clean,0
316c6056-678d-46e9-b126-a8474a98063c,"Kwik Trip",MONONA,WI,ChIJM5XkQyhSBogRbKxQfidp8bY,107,scanned_clean,0
6c199d74-d8b0-4824-9336-4a2ceb834b96,"Express Car Wash",Akron,OH,ChIJg6aNzjkpMYgRhd8WOiI0eZM,107,touchless_found,0
81f52804-3233-4b53-ad19-0c9cc04d6f17,"Kwik Trip",Verona,MI,ChIJz7-0OGa7B4gRIql08s-uxFM,107,touchless_found,0
abd79a3b-dbfe-4a06-aca5-2367b1140834,"Mobil",Danbury,CT,ChIJFQHcQWtV3YkRMmF-kHF1b1Q,107,touchless_found,0
cf0c1e53-026d-4765-9bc0-5f65dd7122a5,"Sheetz",Titusville,PA,ChIJPVRDvzjDMogRBk6MzuMsOMc,107,scanned_clean,0
df3d8e53-236e-43b1-8c57-42057e866c0f,"Kwik Trip",Beaver Dam,WI,ChIJj5UrLZ6fBogRW6ESBMBGk34,107,scanned_clean,0
f0f9decf-18ad-4dd4-9a25-569529226a4b,"Raymond Car Wash & Detailing",Raymond,ME,ChIJUUgvljj1skwRd14n-2oLQj8,107,touchless_found,0
2fcf95e2-eb18-407c-820f-f453181425b8,"OTTO Car Wash - York",Muskogee,OK,ChIJW7w4sjzhtYcRUAVZuRSyvTs,106,touchless_found,0
42094fea-258a-414c-aead-c32f83d59d67,"Holiday Stationstores",Saint Paul,MN,ChIJ2VQ75vrV94cRW5tR-fsBvcI,106,scanned_clean,0
804e0ddd-a6e8-4208-9f46-779972e601cd,"Super Wash",Clinton,IA,ChIJf58PKwtj4ocRiEJ1SNx3Cv4,106,touchless_found,0
bfa88a22-c138-4e3e-b763-97f64db41e5a,"Kwik Trip",CHANHASSEN,MN,ChIJvVkNkFMb9ocRkpcC5rFcpg8,106,scanned_clean,0
e77f1e6b-03ad-46da-8df0-5ec1dd08580d,"Kwik Trip",MORA,MN,ChIJyfajtoHJs1IRhXdfW7Bnwx8,106,scanned_clean,0
fa113df6-a8ad-4d2d-b03e-f50040d7c626,"Kwik Trip",Appleton,WI,ChIJccmdjtmzA4gReXGKCe5itYE,106,scanned_clean,0
1ad99f9a-40a8-4c34-a422-0ada38015d6c,"Little Joe's Car Wash",Wichita,KS,ChIJPTWa_iHhuocRF7uhwh86e6U,105,touchless_found,0
3a29a884-5009-460e-b8e6-aeddb8006086,"Kwik Trip",Beloit,WI,ChIJY1v6vUEdBogRotVllIJu2eI,105,scanned_clean,0
3b6a290c-4c3b-4828-a899-eddc9dd751ca,"Super Wash",Canton,IL,ChIJi7EEASYq4IcR-K2AAKelvtM,105,scanned_clean,0
5e68de31-25fb-459b-870e-6a0c1555fc82,"JH Car Wash Pekin",Pekin,IL,ChIJ40dM_zDxCogRC96Y_Js7qIM,105,touchless_found,0
a72aafad-eecb-4244-8fa2-969a3bace271,"Shell",Sugar Grove,IL,ChIJ_yz_HbXnDogREo_XNBlG7Xs,105,touchless_found,0
4c96edac-a55d-4a44-a81b-68b73bc22053,"Kwik Trip",CHIPPEWA FALLS,WI,ChIJO0OsrQOn-IcRgexLyxHW_Ss,104,scanned_clean,0
672c7129-67cc-499c-b9cd-fb9f51c13c11,"Kwik Trip",ALBERTVILLE,MN,ChIJZV2gA5xns1IRPG0y5V2CrYw,104,scanned_clean,0
9a38e2bd-dd02-4cf4-9016-4678d4cf24fa,"Sheetz",Chardon,OH,ChIJU_QExX4KMYgRvYugKrzg4nA,104,touchless_found,0
a389aafb-b4c8-4d4e-ac20-7b1999ab6c23,"Power Market",Yuba City,CA,ChIJD6vdq8hSm4ARQ3QdI_vC9Qs,104,scanned_clean,0
d6146251-35a5-4f53-bca9-17ffde828d4a,"Kwik Trip",WACONIA,MN,ChIJR7DX8Mb99YcRTieNSlEYVcw,104,scanned_clean,0
f0f4e2e1-83e1-42ce-b8c0-8ed0397d009f,"Holiday Stationstores",Maple Grove,MN,ChIJ0-O6NVFGs1IR8qvpkMU9CFc,104,scanned_clean,0
d0c6f181-d958-400a-bc23-fde67830c06b,"Super Wash",Ada,OH,ChIJxcfq4B7HPogR_xlnz13-f8c,103,scanned_clean,0
f20d7cbe-7d77-4cae-b6ff-faed5e2ffc2b,"Pembroke Laser Wash",Pembroke,NC,ChIJqY8s7c3ZqokRfbTIkmvgfnc,103,scanned_clean,0
0e53d220-3445-4866-8096-ea1f7aef1fe3,"Super Wash",Elwood,IN,ChIJl9DStQvpFIgRLilGeqZfOd0,102,touchless_found,0
48e8bc76-679a-44e0-a057-48b2d51b5908,"Suzy Q's Car Wash",Adrian,MI,ChIJneckB0jwPIgRx1wkC7z2ifk,102,mined,0
4da97c44-5054-4a8e-8ce1-4e3ef60fa054,"Holiday Stationstores",West St Paul,MN,ChIJuXu0qKPU94cR1nGCZQe4sNc,102,scanned_clean,0
79a93c8c-2b8b-4127-bab2-5c5e95282faf,"bp",Bloomington,MN,ChIJ6_CwsoQv9ocRIuTYdI9kSEs,102,touchless_found,0
be502bba-f8ed-4937-a3c8-480b52cd714b,"Mr. Goodwash",Palmerton,PA,ChIJa3N5xJ5OxIkRq3cotGu-SKI,102,mined,0
caaf8c20-b1f4-4571-8a2c-7c137f1d9dd8,"Magnolia Car Wash",Clarksdale,MS,ChIJOZfWZprfKoYRoCP39IOGm0k,102,touchless_found,0
f99fc887-0c6b-4f1f-95a9-26a89e81c7b1,"KJ's Superwash",Kuna,ID,ChIJB-xUcStFrlQRAiQnmWm6mEY,102,scanned_clean,0
2cbbfabf-648f-4e74-bb8d-a2236ce5a40e,"Super Wash",Warsaw,IN,ChIJnTRTTLadFogRNyBF09mKyj0,101,scanned_clean,0
73d73cc2-1bea-4551-b609-ea9fbe2b63c3,"Sheetz",Ebensburg,PA,ChIJ-1tB4Ixzy4kR0p9cC8Aus1s,101,scanned_clean,0
f8252d4f-ac17-432b-9027-dfd76ab16b14,"Power Wash Inc",Lockport,NY,ChIJCa70JOd404kRDZFLQHTJ85U,101,touchless_found,0
0159a84d-091b-418b-a483-a27fa8a278a8,"Holiday Stationstores",Arden Hills,MN,ChIJWVKyuM8os1IRai7poOeU6NQ,100,scanned_clean,0
2ff4722e-ebd7-4ca2-a55e-399030afea65,"Kwik Trip",Combined Locks,WI,ChIJeUtOxzSvA4gRdZgocAtprqg,100,scanned_clean,0
38ffe124-83ec-4c0b-bd80-85cb532c22f7,"National Pride Car Wash #8",Pueblo,CO,ChIJkwLHrOaiE4cRhmUNad-x0ho,100,scanned_clean,0
502f192c-64bd-496f-8128-dabf9eb91e0e,"Shell",Shavano Park,TX,ChIJ5_augSZhXIYRZEGRdLb6h0Q,100,touchless_found,0
d44c8918-a56f-490e-901b-1747d7a50b88,"Superior Wash - Benjamin Ave",Norfolk,NE,ChIJq8h3tjk-kIcRb-XygOyrryM,100,touchless_found,0
dc88aff1-6b6e-442f-b2a4-4117b932b08e,"Soft Touch Auto Wash & Detail",Springfield,MA,ChIJZzIDDkzm5okRTUmWSDV0eg4,100,scanned_clean,0
dde5a38f-dbdb-4fcf-9104-79bb04b66742,"Kwik Trip",OAK PARK HEIGHTS,MN,ChIJz2BwnS_KslIRBbdB6lVsbWI,100,scanned_clean,0
02420a1c-5df3-4298-aa22-6f00d8e57e18,"Holiday Stationstores",Coon Rapids,MN,ChIJ6W36hdcos1IRP7ivWvtOjnk,99,scanned_clean,0
043168ae-d600-481c-8477-4d691f2c11af,"Trenton Super Wash",Trenton,OH,ChIJrYojzQZDQIgR7OVJjqk0qkw,99,touchless_found,0
09d85660-e429-4f05-9abe-1010528f7d38,"Holiday Stationstores",Minneapolis,MN,ChIJj_qRLkUss1IR_edqs8Y5g_M,99,touchless_found,0
ab57a28f-fcef-4cb2-9e26-2dd9c5b9a2f1,"Delullo's Auto Wash",St Marys,PA,ChIJCYh_EnuszYkReah1kiD9TaE,99,touchless_found,0
db40116e-21f0-4af1-8a3b-2703e732dbee,"Platinum Auto Wash on Sancus",Westerville,OH,ChIJy3p2gVv1OIgR6Y6uM617FD0,99,touchless_found,0
f0260792-4442-4a3d-ae83-05775c5b27dc,"Shell",City of Industry,CA,ChIJUUUM0GYqw4ARrsqP2Oq_opQ,99,touchless_found,0
1fffe1b3-b7b4-4855-b641-faa1121348ce,"Precision Wash",Watertown,NY,ChIJDx53uEtl2IkRa4nkrCRLQCo,98,scanned_clean,0
32accfcb-56e7-48c9-83c2-7e44bab6b855,"Kwik Trip",CEDAR RAPIDS,IA,ChIJGxk4_nv55IcRHkqhw7sUSEE,98,scanned_clean,0
9664916b-29e9-48e8-81d0-7d72301779cc,"Mr Auto Wash of Manchester Inc",Manchester,CT,ChIJdWFhD29X5okR1enmFaRkmjs,98,touchless_found,0
97d1caba-6886-48a7-9c1a-7726235e441a,"Wash World",Richmond,VA,ChIJC0tRIxEVsYkRFRIxpkHr2pc,98,touchless_found,0
be0683f2-7ca6-4e90-bf51-0c7dfb39d6ae,"High Point Car Wash",Bellefontaine,OH,ChIJh163xFAvP4gRx0hD9VQMD9k,97,touchless_found,0
cad833ec-c23e-460e-b852-f9dbcc706e8b,"Holiday Stationstores",New Hope,MN,ChIJRd1rx5k2s1IRmqZ2XO8SkL0,97,scanned_clean,0
dff7b807-9c84-4eb6-a086-cf0a2d322059,"Holiday Stationstores",Brooklyn Center,MN,ChIJtUq58Tkws1IRkll6zQ-Ies0,97,scanned_clean,0
f7412ec0-2f33-4bb1-8d9a-4a17c3683aba,"Kwik Trip",FARIBAULT,MN,ChIJFxXAX2739ocRW4gP6KtGyL8,97,scanned_clean,0
4ebc8cf7-59ad-4763-b677-d91503d7d686,"Kwik Trip",WAUNAKEE,WI,ChIJI0J6d52rB4gR9iRWPP8jtEo,96,scanned_clean,0
848a90fb-01fd-4132-9816-0c843eea996a,"Super Wash",Jefferson,WI,ChIJIW4v0fR3BogRYulGXmySpYs,96,scanned_clean,0
17d36c6a-879e-42ad-96fe-a88c9428c03e,"The Carwash At Broad Street",Montoursville,PA,ChIJwzfKdKemz4kR9u0ZK9mgEkQ,95,touchless_found,0
1846e8f1-9e56-4a96-899c-3b7c6b932a1f,"Clean Works Autowash",Perry,IA,ChIJp8D66NZK7IcR4txPXD4Zh-c,95,touchless_found,0
45f65c59-1f9e-4d5a-af01-8bfa610318bf,"Sudsy Car Wash",Rigby,ID,ChIJe75gA4NuVFMRp6u8X2lJ2i0,95,touchless_found,0
4bd44a8e-5b8d-4f03-9cbc-ef87b0a435ce,"Kwik Trip",Menomonie,WI,ChIJsW_s-nl8-IcR4a6e72nEhHg,95,scanned_clean,0
8bab6af2-97d8-4055-9fdd-987196b30050,"Four Seasons Car Wash",Belmont,NC,ChIJ9xey__-9VogRS6NEp7J3ZGI,95,touchless_found,0
b430848a-b6c2-4293-8009-0f7f45ff3b36,"Kwik Trip",PULASKI,WI,ChIJp-cdqpRfAogRh6R9OGw22H4,95,scanned_clean,0
cab1f814-5032-469b-af56-cc5bdcd005c9,"University Car Wash",Huntington,WV,ChIJdcY_KzgIRogRdJKdGFErnX0,95,touchless_found,0
0bedb4ae-ff06-4079-b0fd-c617f734b4cf,"Kwik Trip",NORWALK,IA,ChIJE2hUTwCh7ocRXIJPmrQxS-c,94,scanned_clean,0
1f10bfe9-8405-4124-93b4-2a3882b13898,"Power Market",Diamond Springs,CA,ChIJl7rCbMFZmoARhWsYaQpwreI,94,scanned_clean,0
3d36b391-0fd6-4ae5-bd9f-006437947fbd,"The Wave Car Wash",Sparks,NV,ChIJN8KzYrk3mYAReYKaAprdv90,94,touchless_found,0
5387b7cd-472f-4df8-b914-ccee2438594a,"Shell",Lansing,MI,ChIJK64uS3TAIogRgsZj1FVDksE,94,touchless_found,0
54c1f331-035b-48ae-a0c1-416384355d4e,"Kwik Trip",NORTH LIBERTY,IA,ChIJGzCyTQBF5IcRj0NTjR8Zhwo,94,scanned_clean,0
5817cf80-ccb4-4e0c-8cc6-e99210ac367c,"Baywash Auto Wash",East Alton,IL,ChIJQ6f6daRb34cR8U2YrXWqmCA,94,touchless_found,0
5889d669-3fe6-4f3e-bf12-59b67ae9dc30,"Breckenridge Laserwash",Breckenridge,TX,ChIJf_XTUatYUYYRULcBUNZdO4A,94,scanned_clean,0
c92cd0db-5f64-43f3-82e1-480beea8c4d0,"Monsoon Wash",McCalla,AL,ChIJs5v4_DrdiIgRVNMH6BN8XAI,94,touchless_found,0
f705aa31-b7cc-41c7-8dfd-0356e2d2acef,"Mobil",Gilbert,AZ,ChIJTSdPRQ-sK4cRnORnn8XEQVw,94,touchless_found,0
13099ac8-c83e-47e3-952d-9476bf3539a4,"Holiday",Stanley,ND,ChIJNWr2EpS8IFMRk_u36r01Z_8,93,scanned_clean,0
2a3575b5-98ab-44f3-a079-3035ce052310,"Kwik Trip",WAUKESHA,WI,ChIJ5atlVmWmBYgRb7iR3FYwHwM,93,scanned_clean,0
475c8c31-c5cf-4d0f-be84-42db4b09f68f,"Epic Cascades Carwash",Massillon,OH,ChIJ95uhA6DYNogRM1YGwaEnzWQ,93,scanned_clean,0
5dcb113e-2ad2-46bb-8f3b-bc822af2b680,"Chester's Laserwash",Rochester,NY,ChIJYa8WGF-01okR1-1Sqw2hdzk,93,touchless_found,0
5e212ec1-75e3-4f90-9f40-fda466a25f75,"Kwik Trip",WISCONSIN DELLS,WI,ChIJqUTkfOZFB4gR9IV3fXGsWDA,93,scanned_clean,0
9c6f0773-9a28-4b96-9d34-7e7dfb247558,"Higgins Ave Car Wash",Missoula,MT,ChIJ7wu97sjNXVMR4VA60DFehL4,93,touchless_found,0
b575fda5-43ac-40b2-9472-fafd7c58cd5d,"Sheetz",Shepherdstown,WV,ChIJAR4yyZL7yYkRq3TDpioK4HI,93,scanned_clean,0
d6c4aa5e-9527-414a-96d7-7bce38f0302a,"Kwik Trip",WAUKEE,IA,ChIJM2gJJl8j7IcR5dXDvPLZNfU,93,scanned_clean,0
7fafb16a-e9d3-4cfe-b96e-e1c6b144924a,"Holiday Stationstores",Bloomington,MN,ChIJAy3XWpUl9ocRcwTISBtVoW4,92,touchless_found,0
039c45f7-9df8-4946-ac62-8fa511f7dabf,"Usa Car Wash",Fayetteville,NC,ChIJo0km-tcVq4kRxQIDQSftUVQ,91,touchless_found,0
109fc4a3-3e22-4dde-8c6b-bfacd6c0ba8c,"Super Car Wash Millcreek",Millcreek,UT,ChIJyy7aU86LUocRP5S50ZjdlFU,91,touchless_found,0
45271fad-e766-43d8-abe1-2f5a5e43302b,"Exxon",El Cerrito,CA,ChIJ64SP2gJ5hYARST9yHwfscfQ,91,touchless_found,0
4beda50b-8504-462c-9130-5a7f97061405,"Circle K",Anchorage,AK,ChIJJb5-OsGXyFYRy0KGSceK3Q0,91,scanned_clean,0
5c681a1f-0293-4f7f-9fa5-1493c3eefccb,"WetJet Laser Wash",Keyser,WV,ChIJucu0HEZgtYkRnTTgOPiJbPo,91,touchless_found,0
740d8f39-cb27-4937-b472-5dc5d32ff973,"Kwik Trip",OOSTBURG,WI,ChIJz_fUSaGlBIgR2sBBxp-8gaM,91,scanned_clean,0
7b14a226-6d0d-4ea6-a29c-f793d5aba379,"Greyhound Carwash",Atascadero,CA,ChIJJZncDZTC7IARoJ5tNE1IYls,91,touchless_found,0
7d9253a7-64fe-4ab4-abb7-26dc00439ada,"Lenoir City Car Wash",Lenoir City,TN,ChIJaUk4TJ0rXIgRrs_wbB8uL_Q,91,touchless_found,0
bc1a0040-3398-42c9-abbd-6c76cbcf916d,"Kwik Trip",BALDWIN,WI,ChIJQxIg6lEH-IcRrsIsCs6itoI,91,scanned_clean,0
cf0975ba-9959-4e63-b25c-bd8a1f8496ac,"Touchless Automatic Car Wash",Guymon,OK,ChIJ1dIO0JIpBocRctjQ5Hetd7E,91,scanned_clean,0
d7fd8106-86bb-470c-a3df-0ea1234ae190,"Circle K Gas Station",Duluth,MN,ChIJd_jK1I-1r1IRaD9m1TYa3YU,91,scanned_clean,0
d887659f-491a-44c9-a936-077e206234e0,"Shell",Wood Dale,IL,ChIJLYfc74axD4gRFQgT1vTGotA,91,touchless_found,0
e05730e0-ab6e-4e03-8d83-0d3c6439f393,"Power Market",West Sacramento,CA,ChIJ8yEOkc_TmoARhzr9P9ZpXbg,91,scanned_clean,0
fa9a05dc-afcf-432d-a762-e561ae03c7f2,"Stage Coach Car Wash LLC",Sturgeon Bay,WI,ChIJ5dpE5AJQHYgRFsWoaq9l308,91,touchless_found,0
9f7f27ee-ae3c-4cd2-8408-85fe5e4f00dd,"GO! Wash Car Wash Easton",Easton,MD,ChIJe50EwpdBuIkROIZ0GxmUWc8,90,mined,0
e25cf07f-c7b5-4c3b-9947-bea77a4b04ba,"Kleen Kat Car Wash",Georgetown,DE,ChIJmy24QyLquIkRZhEkp5ZclHI,90,touchless_found,0
f3a236ac-a2eb-4268-9495-90836d1c8d4d,"Sheetz Car Wash",Bethel Park,PA,ChIJwWYHpR35NIgR9pVGp8DSQpE,90,scanned_clean,0
51e5ea7b-e28a-4da8-8f69-d2bdca93708b,"Jack's Lazer Car Wash",St Johnsbury,VT,ChIJHdZAFSNGtEwR4WyKroIUnfY,89,touchless_found,0
54262d70-49d4-4e57-821f-17f00089b0f3,"Shell",Caledonia,MI,ChIJg-Tpo720GYgRSHwC7nI7z1A,89,touchless_found,0
